market_id,시장명,시장유형,소재지도로명주소,소재지지번주소,시장개설주기,위도,경도,점포수,취급품목,개설연도,전화번호,홈페이지주소,좌표보완방법,좌표검색어,좌표매칭시장명,좌표매칭주소
MKT000670,영주중앙시장,상설장,경상북도 영주시 영주로 192번길 10-1,경상북도 영주시 영주동 547,매일,36.82573412,128.6209774,58.0,농산물+축산물+가공식품,2006.0,,,,,,
MKT000671,길음시장,상설장,서울특별시 성북구 동소문로 227,서울특별시 성북구 길음동 535-8,매일,37.60278279,127.0215958,86.0,농산물+축산물+수산물+가공식품+의류,1960.0,02-909-0926,,,,,
MKT000672,용답상가시장,상설장,서울특별시 성동구 용답중앙길 59,서울특별시 성동구 용답동 57-17,매일,37.56417453,127.0525299,167.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,2011.0,02-2214-4326,,,,,
MKT000673,뚝도시장,상설장,서울특별시 성동구 성수이로 32-15,서울특별시 성동구 성수동2가 335-16,매일,37.53780127,127.0548196,141.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1962.0,02-464-4426,,,,,
MKT000674,마장축산물시장,상설장,서울특별시 성동구 마장로35길 68,서울특별시 성동구 마장동 439-1,매일,37.57068419,127.0412827,847.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1963.0,02-2281-4446,,,,,
MKT000675,금남시장,상설장,서울특별시 성동구 금호산2길 32,서울특별시 성동구 금호동3가 308,매일,37.54862374,127.02304,116.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1962.0,02-2252-5302,,,,,
MKT000676,양재시장,상설장,서울특별시 서초구 남부순환로356길 15,서울특별시 서초구 양재동 1-7,매일,37.48430625,127.0379675,35.0,축산물+가공식품+의류+신발,1978.0,,,,,,
MKT000677,남부종합시장,상설장,서울특별시 서초구 방배중앙로 27길 17,서울특별시 서초구 방배동 767-1,매일,37.49499219,126.9848583,133.0,농산물+가공식품+가정용품+음식점,1978.0,,,,,,
MKT000678,인왕시장,상설장,서울특별시 서대문구 인왕시장길 36,서울특별시 서대문구 홍제동 298-7,매일,37.59139941,126.9439326,96.0,농산물+축산물+수산물+가공식품+음식점,1972.0,02-388-8989,https://www.instagram.com/inwang_sijang/,,,,
MKT000679,풍기인삼시장,상설장,경상북도 영주시 풍기읍인삼로8,경상북도 영주시 풍기읍 서부리 145-3,매일,36.87302772,128.5236126,49.0,농산물+가공식품,2003.0,054-636-7948,,,,,
MKT000680,유진상가,상설장,서울특별시 서대문구 홍은동 통일로 484,서울특별시 서대문구 홍은동 48-84,매일,37.59159869,126.9429557,61.0,농산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,1970.0,02-2217-9885,,,,,
MKT000681,풍산공설시장,3일장,경상북도 안동시 풍산읍 하리들길 7-1,경상북도 안동시 풍산읍 하리리 234-6,3일+8일,36.57720568,128.5765756,33.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1917.0,,,,,,
MKT000682,광장시장,상설장,서울특별시 종로구 창경궁로 88,서울특별시 종로구 예지동 2-1,매일,37.57011251,126.9997072,1300.0,농산물+의류+음식점,1905.0,02-2272-0967,,,,,
MKT000683,신설종합시장,상설장,서울특별시 종로구 난계로27길 51,서울특별시 종로구 숭인동 206-9,매일,37.57266283,127.0203419,151.0,근린생활서비스,1971.0,02-2234-7151,,,,,
MKT000684,대림골목시장,상설장,서울특별시 은평구 응암로 12길 8,서울특별시 은평구 응암동 602-1,매일,37.58793463,126.9175061,72.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1979.0,02-2053-3545,,,,,
MKT000685,증산종합시장,상설장,서울특별시 은평구 증산로3길 12,서울특별시 은평구 증산동 184-9,매일,37.58145616,126.9050711,56.0,농산물+축산물+가공식품+의류+신발+가정용품+음식점,1971.0,02-373-5990,,,,,
MKT000686,신응암시장,상설장,서울특별시 은평구 응암로22길3-1,서울특별시 은평구 응암동 427-130,매일,37.59391806,126.9186943,32.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,2011.0,02-389-3330,,,,,
MKT000687,대림시장,상설장+5일장,서울특별시 은평구 응암로4길 22,서울특별시 은평구 응암동 754-1,5일+10일,37.58679054,126.9177451,61.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1954.0,,,,,,
MKT000688,청도공설시장,4일장,경상북도 청도군 청도읍 청도시장1길 21,경상북도 청도군 청도읍 고수리 778,4일+9일,35.64393806,128.7460405,115.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1912.0,054-371-0510,,,,,
MKT000689,영주종합시장,상설장,경상북도 영주시 선비로79번길 40-12,경상북도 영주시 휴천동 305,매일,36.81360395,128.6221385,68.0,농산물+축산물+수산물+의류,2006.0,054-633-6181,,,,,
MKT000690,제일시장,상설장,서울특별시 은평구 통일로 731,서울특별시 은평구 대조동 14-1,매일,37.61062032,126.9294636,50.0,의류+신발,1970.0,02-352-1993,,,,,
MKT000691,신영주번개시장,상설장,경상북도 영주시 선비로79번길,,매일,36.812877347235,128.621970231569,37.0,농산물+축산물+수산물+의류,2013.0,054-633-6181,,Kakao_주소검색,경상북도 영주시 선비로79번길,,
MKT000692,후암시장,상설장,서울특별시 용산구 한강대로104길 77,서울특별시 용산구 후암동 103-6,매일,37.55038071,126.9766339,43.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1954.0,02-754-5114,,,,,
MKT000693,이태원시장,상설장,서울특별시 용산구 이태원로14길 6,서울특별시 용산구 이태원동 56-9,매일,37.53382214,126.9900549,100.0,의류,1960.0,,,,,,
MKT000694,이촌종합시장,상설장,서울특별시 용산구 이촌로75길 16-9,서울특별시 용산구 이촌동 301-154,매일,37.52073732,126.9747853,91.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1967.0,,,,,,
MKT000695,신흥시장,상설장,서울특별시 용산구 신흥로 95-9,서울특별시 용산구 용산동2가 1-480,매일,37.54531838,126.9850858,64.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1969.0,02-754-7389,,,,,
MKT000696,만리시장,상설장,서울특별시 용산구 효창원로 270,서울특별시 용산구 서계동 260-1,매일,37.55133241,126.963696,35.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1968.0,,,,,,
MKT000697,보광시장,상설장,서울특별시 용산구 보광로 30,서울특별시 용산구 보광동 260-8,매일,37.52719119,127.0002941,9.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점,1975.0,,,,,,
MKT000698,영신상가,상설장,서울특별시 영등포구 영등포로 225,서울특별시 영등포구 영등포동5가 18-1,매일,37.51991925,126.9066537,86.0,가공식품+의류+신발+가정용품+음식점+근린생활서비스,1970.0,02-2634-0602,,,,,
MKT000699,삼구시장,상설장,서울특별시 영등포구 영등포로 219,서울특별시 영등포구 영등포동5가 20-62,매일,37.52014379,126.9057597,52.0,의류+신발+음식점+근린생활서비스,1975.0,02-2634-0536,,,,,
MKT000700,동남상가,상설장,서울특별시 영등포구 영등포로 37길4,서울특별시 영등포구 영등포동5가 24,매일,37.52059746,126.9056573,63.0,가공식품+음식점+근린생활서비스,1971.0,02-2635-4846,,,,,
MKT000701,영일시장,상설장,서울특별시 영등포구 문래로30길 27,서울특별시 영등포구 문래동3가 10,매일,37.51613921,126.9007199,117.0,농산물+수산물,1970.0,02-2679-6832,,,,,
MKT000702,대림중앙시장,상설장,서울특별시 영등포구 디지털로53길 25-17,서울특별시 영등포구 대림동 1037-30,매일,37.49190098,126.8995307,93.0,농산물+축산물+가공식품+의류+신발+가정용품+음식점,1970.0,02-833-8113,,,,,
MKT000703,영등포유통상가,상설장,서울특별시 영등포구 영등포로 109,서울특별시 영등포구 당산동2가 30-2,매일,37.52241744,126.8939303,1553.0,근린생활서비스,1985.0,02-2635-7300,,,,,
MKT000704,오목교중앙시장,상설장,서울특별시 양천구 신목로4길 25,서울특별시 양천구 신정동 120-18,매일,37.52026919,126.8757375,62.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,,,,,
MKT000705,신정제일시장,상설장,서울특별시 양천구 중앙로34길 30,서울특별시 양천구 신정동 1030-6,매일,37.52084193,126.8536894,55.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1974.0,,,,,,
MKT000706,경창시장,상설장,서울특별시 양천구 오목로9길 31,서울특별시 양천구 신월동 447-8,매일,37.52493227,126.8421197,49.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1983.0,02-2060-5980,,,,,
MKT000707,신영시장,상설장,서울특별시 양천구 월정로 161-5,서울특별시 양천구 신월동 114-18,매일,37.53301495,126.836027,108.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1981.0,02-2604-3319,,,,,
MKT000708,신중앙시장,상설장,서울특별시 중구 퇴계로85길 36,서울특별시 중구 황학동 442,매일,37.56738265,127.0197632,90.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1962.0,,,,,,
MKT000709,서울중앙시장,상설장,서울특별시 중구 퇴계로85길 36,서울특별시 중구 황학동 442,매일,37.56738265,127.0197632,65.0,농산물+축산물+수산물+가공식품+가정용품+음식점+근린생활서비스,1962.0,02-2232-9559,,,,,
MKT000710,방산종합시장,상설장,서울특별시 중구 동호로37길 20,서울특별시 중구 주교동 19-1,매일,37.56872723,127.0008037,681.0,가정용품+근린생활서비스,1976.0,02-2268-6691,,,,,
MKT000711,평화시장,상설장,서울특별시 중구 청계천로 274,서울특별시 중구 을지로6가 17-48,매일,37.56942974,127.0080481,2070.0,의류+가정용품,1961.0,02-2279-2193,,,,,
MKT000712,통일상가,상설장,서울특별시 중구 청계천로 260-6,서울특별시 중구 을지로6가 17-11,매일,37.56915955,127.006203,705.0,의류+근린생활서비스,1969.0,02-2269-1969,http://tongil55.com/,,,,
MKT000713,동화상가,상설장,서울특별시 중구 장충단로13길 34,서울특별시 중구 을지로6가 17-415,매일,37.5686099,127.0069161,900.0,의류+음식점,1968.0,,,,,,
MKT000714,중부시장,상설장,서울특별시 중구 을지로36길 35,서울특별시 중구 오장동 139-11,매일,37.56506017,127.0019016,500.0,농산물+수산물+음식점+근린생활서비스,1957.0,02-2267-5617,,,,,
MKT000715,신중부시장,상설장,서울특별시 중구 을지로30길 29,서울특별시 중구 오장동 44-8,매일,37.56554672,126.9994114,213.0,근린생활서비스,2005.0,02-2273-0006,,,,,
MKT000716,Team204,상설장,서울특별시 중구 마장로 30,서울특별시 중구 신당동 204-48,매일,37.56771738,127.0131982,225.0,의류+신발,1996.0,,,,,,
MKT000717,테크노상가,상설장,서울특별시 중구 마장로1가길 17,서울특별시 중구 신당동 213-51,매일,37.56884362,127.0132437,334.0,의류,1996.0,02-2232-4821,,,,,
MKT000718,청평화시장,상설장,서울특별시 중구 청계천로 334,서울특별시 중구 신당동 217-91,매일,37.5694651,127.0149417,1237.0,의류,1983.0,02-2252-8036,,,,,
MKT000719,제일평화시장,상설장,서울특별시 중구 마장로 13,서울특별시 중구 신당동 775,매일,37.56851044,127.0114021,780.0,의류+신발+근린생활서비스,1981.0,02-2252-0323,jeilpyunghwa.com,,,,
MKT000720,벨포스트,상설장,서울특별시 중구 마장로 19,서울특별시 중구 신당동 776,매일,37.56814098,127.0119871,370.0,의류+신발+근린생활서비스,1980.0,02-2231-4674,,,,,
MKT000721,신평화패션타운,상설장,서울특별시 중구 청계천로 298,서울특별시 중구 신당동 217-1,매일,37.56945652,127.0110704,1385.0,의류+신발+가정용품+음식점+근린생활서비스,1968.0,02-2253-0714,,,,,
MKT000722,동평화시장,상설장,서울특별시 중구 청계천로 318,서울특별시 중구 신당동 217-92,매일,37.56933911,127.0137758,1115.0,의류,1969.0,02-2285-5881,,,,,
MKT000723,남평화시장,상설장,서울특별시 중구 장충단로 282-10,서울특별시 중구 신당동 772,매일,37.56917723,127.0108327,547.0,의류+근린생활서비스,1979.0,02-2237-0620,,,,,
MKT000724,광희패션몰,상설장,서울특별시 중구 마장로1길 21,서울특별시 중구 신당동 777,매일,37.56867257,127.0119193,1360.0,의류+신발+근린생활서비스,1979.0,02-2238-9889,http://www.kwangheesijang.com/,,,,
MKT000725,청계상가,상설장,서울특별시 중구 청계천로 160,서울특별시 중구 산림동 207-1,매일,37.56797977,126.9953591,180.0,근린생활서비스,1972.0,02-2279-6513,,,,,
MKT000726,대림상가,상설장,서울특별시 중구 을지로 157,서울특별시 중구 산림동 207-2,매일,37.5671459,126.9954271,369.0,근린생활서비스,1972.0,,,,,,
MKT000727,삼익패션타운,상설장,서울특별시 중구 남대문시장8길 7,서울특별시 중구 남창동 5,매일,37.56043619,126.9789484,1116.0,의류+신발+가정용품,1985.0,02-774-1531,,,,,
MKT000728,숭례문수입상가,상설장,서울특별시 중구 소월로 3,서울특별시 중구 남창동 51-1,매일,37.5593725,126.9762097,565.0,가공식품+의류+신발+가정용품+근린생활서비스,1980.0,02-779-2951,,,,,
MKT000729,남대문시장,상설장,서울특별시 중구 남대문시장4길 21,서울특별시 중구 남창동 49-1,매일,37.55918357,126.9776585,5111.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,1964.0,02-779-8658,www.namdaemunmarket.co.kr,,,,
MKT000730,통인시장,상설장,서울특별시 종로구 자하문로 15길 18,서울특별시 종로구 통인동 10-3,매일,37.5807607,126.9699423,74.0,농산물+축산물+가공식품+음식점,1960.0,02-722-0911,,,,,
MKT000731,동문시장㈜,상설장,서울특별시 종로구 종로44길 14,서울특별시 종로구 창신동 436-41,매일,37.57051095,127.011128,320.0,가공식품+신발+가정용품+음식점,1969.0,,,,,,
MKT000732,동대문종합시장 신관(동대문쇼핑타운),상설장,서울특별시 종로구 종로 272,서울특별시 종로구 종로6가 289-57,매일,37.57081727,127.0080936,311.0,의류,1987.0,,,,,,
MKT000733,동대문종합시장D동상가,상설장,서울특별시 종로구 종로 266,서울특별시 종로구 종로6가 262-1,매일,37.57070019,127.0073238,1050.0,근린생활서비스,1976.0,,,,,,
MKT000734,동대문종합시장,상설장,서울특별시 종로구 종로 266,서울특별시 종로구 종로6가 262-1,매일,37.57070019,127.0073238,3400.0,의류,1969.0,,,,,,
MKT000735,한일상가,상설장,서울특별시 종로구 청계천로 229,서울특별시 종로구 종로5가 314-7,매일,37.57013275,127.0030223,325.0,근린생활서비스,1984.0,02-2266-3242,,,,,
MKT000736,종로신진시장,상설장,서울특별시 종로구 종로38길 16,서울특별시 종로구 종로5가 225-21,매일,37.57023179,127.0049467,67.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1952.0,02-2272-6001,,,,,
MKT000737,수암종합시장,상설장,울산광역시 남구 수암로 128-1,울산광역시 남구 야음동 698-1,매일,35.52750443,129.3210053,53.0,농산물+의류+신발+음식점+근린생활서비스,2005.0,052-266-5863,,,,,
MKT000738,울산번개시장,상설장,울산광역시 남구 신선로184번길 46-1,울산광역시 남구 야음동 375-55,매일,35.52023662,129.3367723,93.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,2005.0,052-267-4080,,,,,
MKT000739,야음상가시장,상설장,울산광역시 남구 수암로 244-6,울산광역시 남구 야음동 815-10,매일,35.52361147,129.3318662,51.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,2005.0,052-265-0338,,,,,
MKT000740,봉선시장,상설장,광주광역시 남구 봉선중앙로91번길 7,광주광역시 남구 봉선동 997-1,매일,35.12904439,126.9100112,48.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점,2009.0,062-671-4808,,,,,
MKT000741,신정평화시장,상설장,울산광역시 남구 봉월로 67번길 17,울산광역시 남구 신정동 1600-3,매일,35.5383388,129.3035418,57.0,농산물+축산물+가공식품+의류+음식점+근린생활서비스,2005.0,052-275-4041,,,,,
MKT000742,월곡시장,상설장,광주광역시 광산구 사암로 300,광주광역시 광산구 월곡동 687-3,매일,35.17129717,126.8096437,67.0,농산물+축산물+수산물+가공식품+음식점,1998.0,,http://blog.naver.com/wgmarket,,,,
MKT000743,(주)신정시장,상설장,울산광역시 남구 월평로47번길 7,울산광역시 남구 신정동 630-1,매일,35.54233666,129.310282,92.0,농산물+축산물+수산물+가공식품+의류+음식점+근린생활서비스,1998.0,052-272-2085,,,,,
MKT000744,울산산업공구월드,상설장,울산광역시 남구 갈밭로 24,울산광역시 남구 삼산동 1591-4,매일,35.53578321,129.342636,288.0,근린생활서비스,1998.0,052-266-8796,,,,,
MKT000745,세종전통시장,상설장+4일장,세종특별자치시 조치원읍 조치원8길 42,세종특별자치시 조치원읍 정리 19-1,4일+9일,36.59978855,127.3006053,333.0,농산물+축산물+수산물+가공식품+의류+신발+음식점,1931.0,044-868-4209,,,,,
MKT000746,1913송정역시장(송정역전매일시장),상설장,광주광역시 광산구 송정로 8번길 33,광주광역시 광산구 송정동 971-1,매일,35.13555958,126.7915346,73.0,농산물+축산물+수산물+가공식품+신발+음식점,1913.0,,,,,,
MKT000747,부강전통시장,상설장+5일장,세종특별자치시 부강면 부강5길 18,세종특별자치시 부강면 부강리 475-1,5일+10일,36.52850118,127.3688876,92.0,농산물+축산물+가공식품+의류+신발+가정용품+음식점,1964.0,044-863-4251,,,,,
MKT000748,세종대평시장,상설장+5일장,세종특별자치시 금남면 대평시장1길 17-2,세종특별자치시 금남면 용포리 205-42,5일+10일,36.46727471,127.2820631,62.0,농산물+축산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,1946.0,044-867-3838,,,,,
MKT000749,장미제일시장,상설장,서울특별시 중랑구 동일로143길 36,서울특별시 중랑구 묵동 249-109,매일,37.60518362,127.0765334,57.0,농산물+음식점,1970.0,02-2348-2224,,,,,
MKT000750,태능엔터피아,상설장,서울특별시 중랑구 동일로129길 35,서울특별시 중랑구 중화동 314-1,매일,37.59926352,127.0775053,41.0,음식점,1975.0,,,,,,
MKT000751,신아타운,상설장,서울특별시 중랑구 봉화산로 194,서울특별시 중랑구 신내동 666,매일,37.60645884,127.0947115,165.0,의류,1999.0,,,,,,
MKT000752,동성타워프라자,상설장,서울특별시 중랑구 봉화산로 221,서울특별시 중랑구 신내동 786,매일,37.60804247,127.0972055,75.0,의류,1996.0,,,,,,
MKT000753,중랑교종합상가,상설장,서울특별시 중랑구 망우로 32길 23,서울특별시 중랑구 상봉동 129-9,매일,37.59294778,127.077121,64.0,의류,1971.0,,,,,,
MKT000754,사가정시장,상설장,서울특별시 중랑구 면목로44길 16,서울특별시 중랑구 면목동 472-45,매일,37.58108117,127.0893792,137.0,농산물+가공식품+음식점,1970.0,02-433-8502,,,,,
MKT000755,면목골목시장,상설장,서울특별시 중랑구 사가정로50길 84,서울특별시 중랑구 면목동 666-15,매일,37.57749074,127.0844409,96.0,농산물+축산물+수산물+음식점,1970.0,02-496-5665,,,,,
MKT000756,면목시장,상설장,서울특별시 중랑구 면목로39길 11,서울특별시 중랑구 면목동 650,매일,37.57954367,127.0862998,33.0,가공식품+음식점,1968.0,,,,,,
MKT000757,동원시장,상설장,서울특별시 중랑구 면목로74길 45,서울특별시 중랑구 면목동 101-1,매일,37.58983934,127.0898896,14.0,가공식품+의류,1971.0,,,,,,
MKT000758,동원전통종합시장,상설장,서울특별시 중랑구 상봉로11길 27-3,서울특별시 중랑구 면목동 74-58,매일,37.58982861,127.0921089,114.0,농산물+축산물+수산물+음식점,1970.0,02-2209-0220,,,,,
MKT000759,중랑동부시장(동부골목시장),상설장,서울특별시 중랑구 동일로109길 31-5,서울특별시 중랑구 면목동 183-118,매일,37.59150529,127.0784896,105.0,농산물+가공식품,1970.0,02-437-8155,,,,,
MKT000760,우림골목시장,상설장,서울특별시 중랑구 망우로62길 52-4,서울특별시 중랑구 망우동 463-44,매일,37.59677029,127.0982661,123.0,농산물+축산물+수산물+가공식품,1970.0,02-436-3598,http://urimsijang.co.kr/,,,,
MKT000761,아트프라자,상설장,서울특별시 중구 마장로1길 28,서울특별시 중구 신당동 213-67,매일,37.56918604,127.0128249,391.0,의류+신발+가정용품+근린생활서비스,1990.0,02-2236-1768,,,,,
MKT000762,자유상가,상설장,서울특별시 중구 남대문로 36,서울특별시 중구 회현동1가 202-1,매일,37.56095891,126.9797744,71.0,가정용품+근린생활서비스,1973.0,02-753-0787,,,,,
MKT000763,황학시장,상설장,서울특별시 중구 퇴계로85길 36,서울특별시 중구 황학동 442,매일,37.56738265,127.0197632,110.0,축산물+수산물+가공식품+음식점,2017.0,02-2235-3040,,,,,
MKT000764,우정시장,상설장,울산광역시 중구 당산5길 10,울산광역시 중구 우정동 285-1,매일,35.5546219,129.3100695,96.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1976.0,,,,,,
MKT000765,옥골시장,상설장,울산광역시 중구 중앙시장길17-7,울산광역시 중구 옥교동 125-13,매일,35.55522127,129.3229683,78.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,2010.0,052-242-0015,,,,,
MKT000766,중앙전통시장,상설장,울산광역시 중구 중앙시장길 2,울산광역시 중구 옥교동 275-4,매일,35.55518019,129.3222945,301.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1974.0,052-246-6660,,,,,
MKT000767,웰컴시티,상설장,울산광역시 중구 젊음의2거리 29,울산광역시 중구 성남동 219-119,매일,35.5532821,129.319792,119.0,가공식품+의류+신발+가정용품+음식점+근린생활서비스,2021.0,052-716-2560,,,,,
MKT000768,성남프라자,상설장,울산광역시 중구 중앙3길 6,울산광역시 중구 성남동 190-239,매일,35.55451452,129.3175561,123.0,축산물+의류+신발+가정용품+음식점,1992.0,052-243-5678,,,,,
MKT000769,서동시장,상설장,울산광역시 중구 동천5길 12,울산광역시 중구 서동 38-6,매일,35.58134597,129.3469851,79.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,2009.0,,,,,,
MKT000770,반구시장,상설장,울산광역시 중구 반구정14길 13,울산광역시 중구 반구동 448-9,매일,35.55838456,129.3434151,82.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,2012.0,052-293-0879,,,,,
MKT000771,신울산종합시장,상설장,울산광역시 중구 서원6길 11,울산광역시 중구 반구동 100-1,매일,35.56123791,129.3373619,67.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1984.0,,,,,,
MKT000772,선우시장,상설장,울산광역시 중구 곽남14길 37,울산광역시 중구 남외동 385-3,매일,35.57119003,129.3421705,63.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1981.0,,,,,,
MKT000773,병영시장,상설장,울산광역시 중구 병영로14,울산광역시 중구 남외동 257-1,매일,35.57055602,129.3462842,81.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,1970.0,,,,,,
MKT000774,덕하시장(덕하공설시장),상설장,울산광역시 울주군 청량읍 덕하장터길 9,울산광역시 울주군 청량읍 상남리 574-4,2일+7일,35.49170116,129.3059222,51.0,농산물+수산물+의류+가정용품+음식점,1916.0,,,,,,
MKT000775,곡천공설시장,상설장,울산광역시 울주군 웅촌면 곡천동문길 20-22,울산광역시 울주군 웅촌면 곡천리320-2,1일+6일,35.46589516,129.2099662,,농산물+수산물,,,,,,,
MKT000776,명덕시장,상설장,대구광역시 남구 대명로 57길 10-46,대구광역시 남구 대명동 141-1,매일,35.84479169,128.5882688,40.0,농산물+축산물+가공식품+의류+신발+가정용품+음식점,1967.0,053-651-9810,,,,,
MKT000777,덕신1차시장,상설장+5일장,,울산광역시 울주군 온산읍 덕신리 1280-21,5일+10일,35.43524428,129.3093532,36.0,농산물+수산물+가공식품,1991.0,,,,,,
MKT000778,덕신2차시장,상설장+5일장,울산광역시 울주군 온산읍 신온7길 69,울산광역시 울주군 온산읍 덕신리 429,5일+10일,35.42934746,129.3100214,23.0,농산물+수산물+가공식품+의류+가정용품+음식점,1992.0,,,,,,
MKT000779,언양알프스시장,상설장,울산광역시 울주군 언양읍 장터1길 12-1,울산광역시 울주군 언양읍 남부리 174-1,2일+7일,35.5637023,129.1252974,173.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,2011.0,052-254-5728,,,,,
MKT000780,언양종합상가시장,상설장,울산광역시 울주군 언양읍 장터1길22,울산광역시 울주군 언양읍 남부리 124-2,매일,35.56370129,129.1256944,90.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,1984.0,052-254-0896,,,,,
MKT000781,언양공설시장,상설장,,울산광역시 울주군 언양읍 남부리 336-20,2일+7일,35.56280807,129.1258239833,57.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점,1915.0,,,,,,
MKT000782,봉계공설시장,상설장+4일장,울산광역시 울주군 두동면 계명3길 9,울산광역시 울주군 두동면 봉계리 525,4일+9일,35.71338448,129.1991813,18.0,농산물+가공식품+음식점+근린생활서비스,1941.0,,,,,,
MKT000783,화봉시장(화봉종합시장),상설장,울산광역시 북구 상방로 94,울산광역시 북구 화봉동 448-2,매일,35.5888166,129.3658234,47.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점,1996.0,,,,,,
MKT000784,호계공설시장,상설장,울산광역시 북구 호계3길 17-11,울산광역시 북구 호계동 869-1,1일+6일,35.62361423,129.3557466,73.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,2000.0,052-295-7398,,,,,
MKT000785,월봉시장,상설장,울산광역시 동구 화정6길 16,울산광역시 동구 화정동 640-17,매일,35.4949801,129.4248453,136.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1980.0,052-234-8997,,,,,
MKT000786,대송시장,상설장,울산광역시 동구 대송1길 49,울산광역시 동구 화정동 167-15,매일,35.49947701,129.4212232,83.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1991.0,052-252-7344,,,,,
MKT000787,전하시장 상점가,상설장,울산광역시 동구 녹수7길 32,울산광역시 동구 전하동 450-32,매일,35.51378343,129.4307337,82.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1978.0,052-252-8100,,,,,
MKT000788,동울산종합시장,상설장,울산광역시 동구 진성14길 77,울산광역시 동구 전하동 661-1,매일,35.50883546,129.4254273,68.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점,1983.0,052-232-7337,,,,,
MKT000789,남목마성시장,상설장,울산광역시 동구 남목17길 9,울산광역시 동구 동부동 310-2,매일,35.54272923,129.427385,126.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1980.0,052-234-5530,,,,,
MKT000790,자유시장,상설장,강원특별자치도 원주시 중앙시장길 11,강원특별자치도 원주시 중앙동 57,매일,37.35023035,127.9486266,438.0,가공식품+의류+신발+가정용품+음식점,1965.0,033-746-5037,,,,,
MKT000791,양동경열로시장,상설장,광주광역시 서구 경열로 140-1,광주광역시 서구 양동 307-28,매일,35.15367146,126.900842,75.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,2012.0,062-368-5247,,,,,
MKT000792,양동산업용품시장,상설장,광주광역시 서구 독립로 205,광주광역시 서구 양동 62-1,매일,35.15117026,126.9066176,135.0,근린생활서비스,2008.0,,,,,,
MKT000793,양동수산전통시장,상설장,광주광역시 서구 천변좌로 246번길 16,광주광역시 서구 양동 5-254,매일,35.15323947,126.9016656,107.0,축산물+수산물+가공식품+음식점,2005.0,,,,,,
MKT000794,양동복개상가,상설장,광주광역시 서구 천변좌로 243,광주광역시 서구 양동 441,매일,35.15359895,126.903926,268.0,의류+신발+가정용품+음식점+근린생활서비스,1971.0,062-364-3702,,,,,
MKT000795,북평민속시장,상설장+3일장,강원특별자치도 동해시 오일장길 32,강원특별자치도 동해시 북평동 15-5,3일+8일,37.48246871,129.1260256,140.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점,1930.0,033-522-1141,,,,,
