관광지ID,좌표정보(X),좌표정보(Y),경도,위도,판정사유,좌표보완방법,좌표검색어
6048e4d8a18d154d032f7baf6e05dfa1,212073.7657,457016.63,127.1375388,37.6154085,,,
6049bcd1b313b9073d3cd0f56b4865e7,138825.4823,101836.4082,126.3354171,34.4127023,,,
604ad9a33bbfde3352d010732863bd00,198526.1615,411458.3208,126.984189,37.2049995,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
604f6fa9c17eb272c4edfa1197c97c96,144900.8164,354454.5638,126.3842892,36.6897499,,,
6056b77ee85a9f1fdefac157f840337b,238765.7923,254654.1239,127.4296212,35.7911946,,,
605e52ea8d91c2a887df0f36e77e41ef,343663.883,265022.7609,128.5915867,35.8748791,,,
60605a76ab978246f72b5f360d9c7d14,205008.0237,408561.4138,127.0571861,37.1788852,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
60618b6eed9eca536a812d5cd2865e73,221732.4759,308288.423,127.2426742,36.275078,,,
607b740e01931da9c1849cc908281ec3,354789.8195,165245.939,128.6958027,34.9742809,,,
607badf175052baf21a3e7ee2fa1df40,202727.1483,419743.632,127.0315415,37.2796508,,,
607edf7dc9950ba0ff4456cf38000388,181066.3324,168821.1336,126.7933599,35.0181509,,,
607ff7dceec1b2c6494cecab858bb865,239078.2696,372559.8764,127.4389761,36.8536932,,,
608363412c66c1b6330f6a2790460d91,327709.0617,294544.2137,128.4197277,36.1430612,,,
60871caa3b59ed81a5364457a7755001,190808.7672,458263.6008,126.8966687,37.6266752,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
6087a867904fe58fa0fa7e428e0ba290,129669.2354,370220.8955,126.2124216,36.8308034,,,
60882fed6e07c7830352bb519c43fd58,175354.5254,278059.5618,126.7274538,36.0025838,,,
60890205617ff6589edefaee83fed4ae,255072.7404,418973.2717,127.6217076,37.2710889,,,
608c4a9dc0b342c79a7cb6852158337d,212853.0124,454833.559,127.1463266,37.5957289,동일 시군구 + Soft 상호 동일 + 유사도 90 이상,,
60938497b70f22f7f4b3465a56a3f8a8,187603.6882,438947.2961,126.8606893,37.4525994,,,
6096986dbae2700132c9a94685278732,375175.1061,180151.2331,128.9220633,35.1052387,,,
6097931161c9eac8f35b2b13f581b986,365509.7771,472472.2094,128.878451,37.7397913,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
6099b150c0ecd84d19dc1d15e9c7093c,204095.0597,414584.0896,127.0469379,37.2331565,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
609a8a0883f10df7d28ffe4702fd5fcd,131495.9465,149553.802,126.2518412,34.8423462,,,
609bcbbca462472e20a14de07bab35f4,199927.0753,438779.9911,126.9999648,37.4511759,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
609bd1cc48d48bbeedc48b6df7b6cf7c,265758.7824,491599.0771,127.7486929,37.9246881,,,
609e9cb195e1522b4e425908a8d3fa99,384180.4453,368171.7209,129.0643536,36.7970636,,,
60a33382d454d7cc052a26ceb4f29a4c,292650.2843,152040.8755,128.0140204,34.8628584,,,
60a6e729b516ac4d5beefe498c318762,187856.5113,478272.2978,126.8628901,37.8069117,,,
60a9d699238013815f458eb6a402c3c3,210721.9639,255498.2631,127.1194201,35.7995069,,,
60aa1bc825b465c512ba888da5ec6ff3,277035.326,464724.5954,127.8740812,37.681706,,,
60aa72cf0f561673914f35353aafaa21,153627.7972,150104.0943,126.4937727,34.8485567,,,
60b19febffbaa5093e0fcc41ce36210c,234059.3337,211268.1035,127.3757359,35.4003438,,,
60b3db65cdfadda62456fd85ae969a37,252288.4476,312834.948,127.5830438,36.3148792,,,
60b41231b8b79d759298ed0cb0104946,211948.6762,329852.828,127.1341139,36.4695798,,,
60b8e2a532a03b528b39f3349bcff22a,273473.3735,237006.2725,127.8119099,35.6301758,,,
60bcbb81a09b9ddf72a9b20e875b7d61,331791.8347,374341.1746,128.4786716,36.8613698,,,
60be8393b1b1fa6330bfb716b3b6ddb9,348791.8452,154633.0274,128.6282583,34.8795544,,,
60c7fb913f43711722ebe7597ee77e8e,187178.2126,439105.6634,126.8558779,37.4540205,,,
60ce256582982958f1c58ef2405c3bfb,259766.1685,278501.6771,127.6636983,36.0050533,,,
60cf36cb294347e8fbc0f5c0b9b41e63,413484.4673,320130.2523,129.3791298,36.358373,,,
60d0c3590c28461c5f7f77f38f55fe11,355769.0839,149163.9411,128.703529,34.829233,,,
60d4356befc40f1eeda53470c41d6357,209344.198,469950.4537,127.1067873,37.73197,,,
60e145947fe7e2f687d3d76ae0e6aa2e,238041.835,274209.5579,127.4225449,35.9674607,,,
60e29ace17b88e21ca1ecfd6802a95e4,343676.0625,194233.6765,128.5791723,35.2371033,,,
60ef53a5d0dfa109d91ef99062b3241d,173210.9696,461291.3474,126.6972108,37.6536086,,,
60f220eee9fce621db9a004a051ea603,204788.0749,424644.154,127.0548113,37.3237977,,,
60fef3238a937c1e772eea03c0616bdc,263834.305,159687.485,127.6995015,34.9339948,,,
61051e343d7408152a2516c1594455f2,149634.2217,355.1590136,126.4588167,33.4984403,동일 시군구 + Soft 상호 동일 + 유사도 90 이상,,
6113d00e61ab112b81e2080795ced43a,208103.4312,431197.5126,127.0922875,37.3828221,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
6117ca1f790eee1a78f93a798b4fd7ed,243537.6938,346960.9849,127.4875214,36.6228315,,,
61215fd0cb938974d13f83c1b3d9bbd1,,,127.7385922,37.6088369,,카카오_도로명주소,강원특별자치도 홍천군 남면 길골길 147
6135e2c47ce5348dd996544a8cfc072a,350766.6683,464633.3525,128.7096447,37.6717414,,,
613926c71d35f55e784f66a75174df64,242078.6023,190621.7622,127.4629527,35.2139519,,,
613d48c9905894038c9c10c0f1d66b10,231354.5696,149849.2289,127.343639,34.8468373,,,
613db7ba0ff3b9e5feee30ad316a7816,213207.6236,441176.2449,127.1500977,37.4726728,,,
613e6d13d3a0db1890e87ba7e4993bc1,387332.9958,452782.9345,129.1208376,37.5583165,,,
61406225d576bcdee5d0e259b093d93f,325297.8178,430027.0897,128.4151651,37.3638629,,,
61424f1a41125930699cbe3e0dfcde04,199071.9988,174264.3851,126.9906356,35.0673927,,,
6147201d5ec3a9c8b03e036f8adc4bac,415792.457,323089.5424,129.4056418,36.3845035,,,
614eb5b78682336cb9e40be8723dcb1a,536775.3302,452916.2424,130.8094773,37.5171006,,,
61544080427a8ab59f779130944ee703,269124.6794,160785.7081,127.7574932,34.9435467,,,
6158fee8346bbf44b4fd86b631f17d49,205187.2639,259648.0941,127.0582167,35.8369519,,,
615f2acb905071cfb9005d183299d9ee,211783.1438,257007.3837,127.1311819,35.8130958,,,
615f4cd87f35a323432f97158d31d3e0,343193.9071,369816.9394,128.605636,36.8189605,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
61629f31ea190ef48ce128f00e37a39d,286347.584,316174.9691,127.9626314,36.3425282,,,
616844bc173ae56e7faa4f37f6a27af5,214475.7919,391323.8423,127.1634698,37.0234669,,,
616a4ffaa81fbfb8de1d2429c5a3e903,252191.2954,367623.9275,127.5856671,36.8085857,,,
6178555108d46a071214a06dc6d4c3e5,353450.674,194270.9133,128.686519,35.2359918,,,
617857e07d5934161e83d0b96c21777f,212485.469,330448.3938,127.1401127,36.4749399,,,
617899eac74dd1dfd2b90b743ede5791,212277.5921,440641.6764,127.1395751,37.4678691,,,
6178dd636b2f0392868afa2dab1e6c29,194781.7875,200169.6453,126.9434353,35.3008764,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
617dcc806ec1262523911ac291b1707f,388208.4383,230574.3041,129.0765077,35.5570711,,,
6184aff18834ec0a559d8f8aa68ec0ae,340540.3593,263584.6568,128.5567584,35.8623758,,,
61865b414536eb6bad34c96542d80208,376778.3586,409650.9879,128.9911737,37.1720085,,,
618c506a4e9801ad8da06c59eb2da513,376930.2528,409641.1973,128.9928806,37.1718917,,,
618f1bd5047f1b7d2f5f0c1822600a58,183345.1132,444932.1364,126.8124244,37.5064555,,,
61961d936acd77052f7129b11a92cf51,197782.973,415880.7621,126.9758037,37.244846,,,
6196a6cbbf12c154328ed71de9d84956,263810.1319,159733.5904,127.6992405,34.9344119,,,
6196e285264f5b9d62361eda3a430803,364538.4074,475162.355,128.868045,37.7641904,동일 시군구 + Soft 상호 동일 + 유사도 90 이상,,
619863ffbaa786d18b26a2f5e3af5431,236728.302,327476.9508,127.4104729,36.4475425,동일 시군구 + 유사도 90 이상 + 분류호환 + 후보 점수차 10 이상,,
619982668be8a6b1e546502f3ffec735,208077.7118,257487.5675,127.0901869,35.8174607,동일 시군구 + Soft 상호 동일 + 유사도 90 이상,,
619a53edf1028da92ba2e6e0b8f19fb2,307574.1805,409568.2251,128.212188,37.1817847,,,
619b266b6162eb5ffb9292e175395f25,336969.5482,222075.6518,128.5101813,35.4889006,,,
619b32b945fb2df87d1bc9c82cb83607,211408.6522,371681.8533,127.1287073,36.8465183,,,
619bfcdcec26e3acee4ce5b5795166ee,239610.7389,316721.8696,127.442076,36.3505096,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
61a302d8112deae3153f18e292fb9786,340829.9135,464321.1921,128.5969982,37.6705071,,,
61a79d9d1faaab81c1f7b20c8b37ce10,204861.5332,383384.2834,127.0553758,36.9520237,,,
61a892fd628fef855c38f6bf26b8cf09,230417.2758,295621.6689,127.3388411,36.1606939,,,
61a8dbfa1d7bfbfa8428565158aa7e44,172646.56,291954.4128,126.6969374,36.1277326,,,
61ab51cbd5d31e079ff140532c5dd945,299296.9959,359566.5515,128.1124319,36.7322296,,,
61ad8559e80a94ec97876bea82637366,386563.1176,444021.4097,129.1099087,37.4795852,,,
61ada3421bd0c8e25160c7c3d626d533,371384.7902,193381.0066,128.8832569,35.2250727,,,
61af26d824b7593e47d8341cc2883772,380882.9631,187677.8136,128.9862777,35.1720317,,,
61b0b0eb083b5160fa551457b18711f7,274976.4799,215608.2134,127.826525,35.4372228,,,
61b0b95e4adbcb783ad619f102d60035,328623.4276,321246.0207,128.4342716,36.3834988,,,
61b62404759a3a95e665de7d9a24b3b5,248816.0838,350100.3675,127.5467276,36.6508648,,,
61ba1ea063d8958dd84364c87198597b,298962.6861,176110.2265,128.0858965,35.0791822,,,
61ba6902c008cecff899a14a5c35b608,384155.6356,180379.1021,129.020556,35.1056913,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
61badeec9099fc668b41bdd1219b3f7b,221141.9046,309723.4974,127.2361401,36.2880237,,,
61be114f0a0afd4b324edd6f4fb92903,389011.1235,353241.217,129.1147545,36.6616634,,,
61bf3af39b95fc0f4b6451f3f8affbc6,143553.7819,143235.84,126.3840895,34.78614,,,
61c08691c3861b8a4a2ab5f95e9fe4ab,164014.3925,372365.5073,126.5972994,36.8520596,,,
61c1070ed67d956616dd1d9c420e8804,420506.6229,225186.9619,129.430987,35.501905,,,
61c321c171be6c2ebde2948ffdcd5b08,196872.6275,419138.2536,126.9655296,37.2741945,,,
61c6c583d9c47bb0a4f1acb6787be0b7,215354.2247,447268.892,127.1744909,37.5275343,동일 시군구 + Soft 상호 동일 + 유사도 90 이상,,
61c73d5ad2a1d1f491e8e1caa786cc85,211587.0387,387229.9928,127.1309439,36.9866182,,,
61cbf993c29f0be9d2db6fa56ba1a9a9,203292.944,470571.8372,127.0381444,37.7376097,,,
61d3714824e89d7bcdc7130807aed960,296798.559,186093.3279,128.0633385,35.1693602,,,
61d8af26d6e22bd1a75668a60a8b55f7,358531.254,221669.9869,128.7476158,35.4820421,,,
61da680e32174134b65d52db62c5f7fd,203807.1384,469300.6028,127.0439713,37.7261544,,,
61dee400b3c67acf96d445e2b3f5c799,182360.9826,375401.855,126.8029414,36.8799413,,,
61df87e218b9830241c76abc5a8bc2e5,385773.866,181388.3333,129.0385205,35.1144856,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
61ee2c955feaf23b4ae55bcc0351beb2,234524.3532,211873.3443,127.3808804,35.4057828,,,
61f3010458d52b7f72ba51397adc5736,346060.7866,260604.6706,128.6173101,35.8347228,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
61f7a61d17da296148a50ccd59c4a139,313826.5731,286274.203,128.2643271,36.0702761,,,
61fa7f7d5c3ecb56aded8cbec89cb1c4,254103.7659,166975.0885,127.5934748,35.0002458,,,
61fdc17f816c352d5fae7e4233224cff,244687.0962,351662.0002,127.5006438,36.665139,,,
61fe32849bbc8c597a4b7ce63f1c88ed,388224.0853,190212.6816,129.06739,35.193518,,,
620947e62418882c4c9a3dfe511de6d6,199776.6611,438549.4206,126.998265,37.4490984,,,
6210a24cb748073123376d85d93ba740,190060.6212,464451.8843,126.888109,37.6824222,,,
6225737454172b6295cd7f095e10878d,198787.253,411788.9429,126.9871296,37.2079789,,,
622f18a6c456be2a56584c378e3c2fd3,213565.1186,255145.3197,127.1508676,35.796291,,,
6234e1d7b3064eac9832854f85278361,209038.325,478679.7608,127.1034254,37.8106202,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
6235a7566e7323f2cf64751d083ca674,396616.1426,364843.4819,129.2027352,36.7645974,,,
6236265f084f99fad651373c0b2b589b,164749.6793,111020.7761,126.6170086,34.4967039,,,
623663795e6adcf67c3ea4ebaddda642,386030.0883,181626.3054,129.0413828,35.116582,,,
623cd446adf2364b514ce8b6356b2c16,209666.4064,256387.7012,127.1077532,35.8075339,동일 시군구 + 유사도 90 이상 + 분류호환 + 후보 점수차 10 이상,,
623dd19f9c4ac1f8c6b35d21d5cec1fa,341332.4613,261073.767,128.5650807,35.839641,,,
623ebec4a91f3c72ab14e3758e4e75a7,223034.0041,332102.4121,127.257863,36.4896503,,,
623eeab36b8c33b4fe78166b1def6555,129916.0502,-30409.51127,126.2490265,33.2199729,,,
623fbfe9c9a5f1512b527daa94a0bdf5,313263.7821,327980.933,128.2641144,36.446107,,,
624863f2a1a694f7f8dea07214cc0044,212863.4234,453508.7015,127.1464214,37.5837921,,,
624ac5c8304798b62bc9913ef972f43c,390022.722,357735.4169,129.1271753,36.7019326,,,
624e43defe38c954101a7a4f7bc756ed,389886.987,195735.7935,129.0869095,35.2429546,,,
62541b09cfe5b41f3b13ba740097d9b8,364606.0617,412529.1919,128.8548246,37.2001505,,,
62575948943750b3fbf8a8f25be3668f,404798.5882,203044.574,129.2524415,35.3058477,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
6260c97135a4d7b685ec8e36de6ba034,119178.2076,135565.6196,126.1185259,34.7153659,,,
62635210293096d6c7e6d5051c930c89,216823.3783,447408.7777,127.1911146,37.5287691,,,
626e07470a1a90ee2888a67f2d05881b,379508.7911,180109.4401,128.9695599,35.1041001,,,
627210293ccae246018a4904eafcbc18,257704.7123,416107.7877,127.6511583,37.2451124,,,
6275c955c5c71dce0f721e383c29e3cb,242809.5357,464014.0128,127.486064,37.6775363,동일 시군구 + Soft 상호 동일 + 유사도 90 이상,,
627967c304bdbbd6da94731e49960eb4,198861.8603,432558.0698,126.9879364,37.3951149,,,
6284e9c08504b0f9fe6513bdb667077f,286740.9252,511931.4745,127.9897611,38.1060826,,,
6286d6b060ada3ce6e890a4c86ea94ec,286566.9092,511919.7462,127.987776,38.1059936,,,
6288bc9d7f536af89984970926b6bf6c,206503.1689,510744.3141,127.0749228,38.0995201,,,
628966539de4c2e143500f03d2ab9248,162861.7649,118871.7072,126.5961107,34.5674078,,,
62a7c8a945ba8bf92211390c21362bb3,316512.3363,252791.7171,128.2892336,35.7682774,,,
62ab0d51cf6cc9fe3dcdc319b647cdd8,260733.4293,389389.0553,127.6831296,37.0041865,,,
62ab672ce8ca3e44b00e6b4c3e06ba0f,174838.5083,457500.8457,126.7157848,37.6195036,,,
62af5bcf34e85509616d597edabf77cb,403113.4801,193795.9798,129.2316428,35.2228932,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
62b9dd606b0bf77f1346c0c7daf8573f,411958.5559,229496.6394,129.3379761,35.5425756,,,
62c6232b73baeb1a60f178e2918f44bc,189127.3479,439982.8606,126.8778938,37.4619492,,,
62c6f3dc4d8a0c61457e094d1209c8b2,209461.8228,460509.3866,127.108,37.6469078,,,
62c700e059fbd949d58af2cfbb032c29,154328.2091,197605.3644,126.4988137,35.2767336,,,
62c908cc86cf6c44475f0ca61f33cd94,215472.5202,207011.483,127.1710512,35.3624388,,,
62c9a78f3f55f7431175a5bd82c73b09,171364.6285,351060.8566,126.6805147,36.6603354,,,
62cdac48b63c40870711703177aded55,179388.229,466606.7897,126.7670609,37.7016586,,,
62d1f1ff454e6ae2e1a857aa8afacc10,218323.2693,471922.7359,127.2086954,37.7496044,,,
62d34bddf47cce01c80af220be96e875,,,127.141342,35.3743724,,카카오_도로명주소,전북특별자치도 순창군 순창읍 순창7길 14
62d755c6cb390866d7265db98f201165,169169.8407,375129.827,126.6549923,36.8771508,,,
62d7b588d14fe671dc7b24c6e05fcd61,178904.8367,467172.3697,126.7615632,37.7067433,,,
62d9dad839c887ccc80e7883f526199e,248472.5034,161877.2406,127.5314951,34.9545818,,,
62da21e0520a111ad4ef8264f047a685,409954.4036,281131.4707,129.3294138,36.0079839,,,
62e15972d11329a9f368da17998e1475,201619.3687,510819.8815,127.0192446,38.1002225,,,
62e4809e0112cd6c3a86922c47ac0795,,,126.9121302,37.4103882,,카카오_도로명주소,경기도 안양시 만안구 안양로 450
62e6c9d9126deb00c9fb79065452812d,192086.378,174944.8932,126.9140439,35.0734955,,,
62e71f9d3a6d7f3ea9b37f378d65daf4,246896.558,159414.0992,127.5141038,34.9324543,,,
62e99bfb4fa665761fb27879c938ae80,348706.0616,263895.2512,128.6471881,35.8639698,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
62ec7b4e56d74cf19e5e8bf501ebb6ef,272584.9995,389485.3221,127.8162793,37.0042146,,,
62f21b354a1272f936f46e236bf4a79a,330805.879,410524.4563,128.4738964,37.1874367,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
62f36dea92ef45a69658bcd45ee89f52,392904.342,185934.0327,129.1177462,35.1540914,,,
62f609e26ec8e5a25739dfc20253c307,406730.3094,262428.1726,129.2888236,35.8402458,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
62f64a4b92ce3ef6ec76da3ddd157aba,237503.6179,445265.3957,127.4249611,37.5088506,,,
62f93d90dfbcdbdfd01d22c88e69cef9,345048.1161,370485.4386,128.6265368,36.8246999,,,
62fab15e9df3a258a37ede8bc4286592,238376.6516,321015.1345,127.4285396,36.3892481,,,
63081f3e70ff5975df69a63d27b29c89,423263.1777,282108.0104,129.4771769,36.0138219,,,
630ec82173ca14fddf9fdec0481b72db,344176.2108,193328.5828,128.5845064,35.2288767,,,
63163040dd69299643c2c9abc5264d5c,193202.6797,183370.7657,126.9262134,35.1494512,,,
63184dca58888f8ce1cd3b9632d60754,239293.7236,318402.8788,127.4386291,36.3656709,,,
631bc220067348c1b0fe2c084598f7dc,330439.3717,274189.9485,128.4466979,35.9593201,,,
631ef059e04811cf730492cd22f2b92c,241753.5286,326978.7077,127.4664969,36.4428474,,,
632bfb13da4deea2915f2872b3b6098d,284581.4873,241864.3779,127.9350329,35.6730678,,,
633427554e3e4b3dd3267c0bc7e202fa,287153.7157,199482.6061,127.9589003,35.2909085,,,
634252d55088cf20eda575fc1d22f45c,346421.1456,277196.7106,128.624347,35.9841435,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
63469bc4b83b8605c8b9638f01cbe1bd,303987.1162,324226.9876,128.160162,36.4133343,,,
634dc352ed650f52bb5f9f8f7520a490,203941.0759,473190.1911,127.0455113,37.7611975,,,
634f13155d5cca8b612c9f1c2422991a,,,126.440474,35.3591182,,카카오_도로명주소,전남광주통합특별시 영광군 법성면 법성포로 35
634f906fcab3f3ade8fd4e5545727ee0,328440.0845,166469.8606,128.4075392,34.9889926,,,
63512ca93a7949863a13959d4ba271f9,306240.1525,343286.8576,128.1878935,36.5848095,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
63535628a02f5d2b350843e8a087f168,365416.2894,224090.4338,128.8239389,35.5027253,,,
6358e3a5a8991e0012c4797bce5f8253,245961.254,507620.2294,127.5245598,38.0702342,,,
6359c9e1449cb0b45a669d604c0650c3,220245.0191,344338.3409,127.2270576,36.5999757,,,
635da33726a35e06194cc43140869ff5,239654.1571,201744.7246,127.4368619,35.3143032,,,
635f1c076162eb04c35d58dd6f373b80,139399.7518,342635.2172,126.3236748,36.5829147,,,
636e62183abb393b40232f981239a8b0,266839.6957,138090.6509,127.7306758,34.7391428,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
6371a02dd9a55b2afd629b39802f0fe9,238393.6825,313886.8174,127.4283785,36.3250107,,,
637dc535dff83fbbae9eaa7b59bf82ea,211653.4024,436858.1362,127.1324598,37.4337873,,,
638a4cb1f36532e0e11f8db9494726d9,174171.8235,437425.3842,126.7089407,37.4386087,,,
638afd9a13513d1f58c6641dfe1dce86,173800.4114,169346.2987,126.7137338,35.0227219,,,
638c91d2af6a7c2db376896cc3cf3a5c,208635.1593,424527.9953,127.0982143,37.3227236,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
638e3b8b87394d738e4e5c54bb95d165,245021.4132,480693.8469,127.5121681,37.8277033,,,
6393a6f207e51acc2b69d9b11bccac6c,206620.8132,433926.5226,127.0755711,37.4074225,,,
639e242d9e287e7657b5bbc05e74de4f,349539.5847,389459.6626,128.6806015,36.9949027,,,
63a4573cfc6e02b1e7b19266e506141b,393541.9753,185857.9465,129.1247215,35.1532837,,,
63a529ddcc78c8db1573fbc2ef56fc53,296089.8474,159813.0511,128.0525214,34.9325855,,,
63a87ac84c3b71ca449fffb2b469cd13,232496.9321,474145.2188,127.3696171,37.7692353,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
63a91b2d7c2f19e38e84ffbf42017333,184057.1577,440729.4183,126.8205688,37.4686018,,,
63aaaac2f13ef21252dee3e010d92294,279196.3578,243240.6206,127.8756942,35.6859166,,,
63ab4a4173d0a4f9d9f85a3e3b6b6c96,392675.3994,440281.3339,129.1779872,37.4446584,,,
63af8895b166ac3df040ff0c5366c512,239563.7272,410747.0692,127.4464215,37.1977567,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
63b3d752bd1f00222b8de6e5f3a1d292,385707.8059,181316.5559,129.0377802,35.1138512,동일 시군구 + Soft 상호 동일 + 유사도 90 이상,,
63b64af5c8e92b7f50f3705b2a696723,243032.8136,187889.2043,127.4732899,35.1892825,,,
63b91de99ee560196f0c4a875583ebc1,169853.4758,107244.9036,126.6727113,34.4628288,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
63bddc7bf1307852fe6b470b98a05852,,,126.6891925,37.5725836,,카카오_도로명주소,인천광역시 검단구 아라로 117-1
63c314aa04102ea5dbb726dcc5081468,157315.9905,169411.3539,126.5331105,35.0227458,,,
63c6e7cb80a2dd7afd977b68c46b662a,399561.0629,186801.5064,129.19096,35.1606071,,,
63cac19231245f3c87250e1664041028,187738.491,191237.2199,126.8661307,35.2203033,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
63d06da5584f989470fef05371027abb,203555.5827,416032.5561,127.0408654,37.24621,동일 시군구 + Soft 상호 동일 + 유사도 90 이상,,
63d0ea232186b394d28873923bd528cb,328084.8354,198305.8733,128.4085766,35.2759077,,,
63d5ac885078562fed96338786461a75,259677.1967,272608.7475,127.6622687,35.9519534,,,
63dbb1712232c7dda6c1bd9428df4b71,230509.0082,295750.3243,127.3398655,36.1618505,,,
63de3fc4a787b996f6b6047259aa0a98,414895.8519,397676.4459,129.4166009,37.0562272,,,
63eaa906e3c8a0a0b9e3bc5fcc5bbb61,137351.5051,361309.5186,126.299263,36.7510487,동일 시군구 + Soft 상호 동일 + 유사도 90 이상,,
63ed3040a94ff90010fa0ff5416576af,189137.3125,436988.9258,126.8780508,37.4349738,,,
63f12b7e4817dd80239561721c5cd417,266957.5213,138019.8702,127.7319567,34.7384971,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
63f1cc5b600c2227096c33a1c4a1594b,195541.2719,412789.4674,126.950557,37.216984,,,
63faf45130c340456eb5227fab1315f8,342453.3891,298436.0738,128.5841976,36.1760699,,,
63fbe9e575d137a9b0247ba7d8527c09,172418.2758,273749.5253,126.6950379,35.9636622,,,
6401c0300899fe4c1799ff29b685b367,268494.3578,267844.1447,127.7595815,35.9084389,,,
640c1cd6ef3c98a39b736fa4c4eb5d6c,242908.7752,463998.1727,127.487188,37.677389,동일 시군구 + Soft 상호 동일 + 유사도 90 이상,,
6411748e94749dc822884a48bd026032,262084.8553,242744.8861,127.6866374,35.6826732,,,
6413eb12afca6f0fd422c72bbd22f4b6,321813.4131,387992.5657,128.3690011,36.9856835,,,
64175b4571e3d5e673d3dcbe119d7413,197997.5653,434766.9065,126.9781697,37.4150153,,,
6419c56b9904921e1881212286e79c61,209236.1502,467762.0285,127.1055341,37.7122542,,,
641ad13899b09ee423d34e46622aa15a,420656.1966,224097.4233,129.4323384,35.4920606,,,
641d2b6d957ad92964aa704b7fb09c22,419386.551,336836.4868,129.44955,36.5074598,,,
64249b3710f0b6c8e9955a8670e33acf,176501.3008,448262.1124,126.7349159,37.5363089,,,
6428e1bf76d979ba4bb0de4b678da38a,216833.8328,389510.0052,127.1899286,37.0070839,,,
64299ed6d3a8555bc0a53db7e85637f2,,,126.4533712,36.7722798,,카카오_도로명주소,충청남도 서산시 동헌로 29
642aa3100ad15ff9b98eb0f54829399a,233006.0915,313031.1323,127.3683435,36.3174988,,,
642f0402cc4232d033a6944b526bd51d,132387.8619,109264.4157,126.2648123,34.4792561,,,
64301dc8defb628c0f4317bc0c6ca290,240036.0151,351319.0322,127.4486028,36.6622552,,,
6431422b360f2e9e816cd12654a2bdc3,202129.802,279017.9716,127.0244268,36.011532,,,
643a91f72ed467e58c3f4e963e0eab0f,222109.9815,432544.9502,127.2504782,37.3947354,,,
643c4a8d5104dd950f2d8d8b2950628b,388956.6681,177277.2913,129.0724749,35.0768628,동일 시군구 + Soft 상호 동일 + 유사도 90 이상,,
643cc156d705c3bcee97ea75367a08fc,140597.2592,104679.2008,126.3544903,34.4384308,,,
64424025f63ecfefb7741d1e34a5f251,136881.774,361710.91,126.2939702,36.7546343,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
6445c2c52cfd7d0bd10c528fbd31f3f5,296490.3253,186368.5149,128.0599877,35.1718698,,,
64462cb4e8b0e86707d3e57a8bd44f31,177525.4579,445566.1183,126.7465861,37.5120439,,,
6446a858ebdd37244b694da85b013e99,211270.3516,411235.5433,127.1277451,37.2029262,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
644e0d7b3ac9c9a7a295068addeb277f,332056.931,529047.8868,128.5094705,38.25475,,,
6450cc58f4b6387726071cbbd8397514,243612.176,348114.1234,127.4884194,36.633219,,,
